s,x0,x1,x2,x3,x4,x5,u0,u1
4.869350874669303941e+00,-8.388187311805300403e-04,3.030126779886473283e-03,2.793641718995023560e+00,2.233873078066544338e+00,-1.571369419588386052e+00,6.000000238418579102e-01,-1.862505474706130937e-22,2.502353438222479809e-06
4.872350651205560546e+00,-8.248487208826265835e-04,3.027626854572236167e-03,2.793639999758843473e+00,2.230873078439963741e+00,-1.571369391472054122e+00,6.000000238418579102e-01,-1.862505474706130937e-22,2.502353438222479809e-06
4.875350507292333546e+00,-8.102936297029799881e-04,3.025192022802452967e-03,2.793638280607011914e+00,2.227873078813335184e+00,-1.571369363355722193e+00,6.000000238418579102e-01,-1.862505474706130937e-22,2.502353438222479809e-06
4.878351316461994713e+00,-7.957339231645715535e-04,3.022757267966730884e-03,2.793636561539529772e+00,2.224873079186658220e+00,-1.571369335239390264e+00,6.000000238418579102e-01,1.398869583132446785e-21,-1.036822021676490099e-04
4.881351059007538851e+00,-8.352036959780135758e-04,3.020192236640990326e-03,2.793634681489957750e+00,2.221873079656547123e+00,-1.571423592485945209e+00,6.000000238418579102e-01,1.398869583132446785e-21,-1.036822021676490099e-04
4.884351058175985472e+00,-8.206236429517772477e-04,3.017736146336371435e-03,2.793632797945480029e+00,2.218873080128628494e+00,-1.571424757454557897e+00,6.000000238418579102e-01,1.398869583132446785e-21,-1.036822021676490099e-04
4.887351056977554009e+00,-8.060435918511117334e-04,3.015276560380268558e-03,2.793630910906097498e+00,2.215873080602905443e+00,-1.571425922423170585e+00,6.000000238418579102e-01,1.398869583132446785e-21,-1.036822021676490099e-04
4.890351056140270991e+00,-7.914635388548514269e-04,3.012813478770590483e-03,2.793629020371809712e+00,2.212873081079383297e+00,-1.571427087391783273e+00,6.000000238418579102e-01,-3.867325414315645599e-22,-2.118676547273456046e-04
4.893350839690855381e+00,-8.310869738207909106e-04,3.010372399356498700e-03,2.793626962241113176e+00,2.209873081666158701e+00,-1.571483560654675982e+00,6.000000238418579102e-01,-3.867325414315645599e-22,-2.118676547273456046e-04
4.896350838710631592e+00,-8.164700436845222752e-04,3.007949286463289067e-03,2.793624896968811555e+00,2.206873082257842178e+00,-1.571485941190239322e+00,6.000000238418579102e-01,-3.867325414315645599e-22,-2.118676547273456046e-04
4.899350837866825792e+00,-8.018531127755384146e-04,3.005519031098297881e-03,2.793622824554904405e+00,2.203873082854450161e+00,-1.571488321725802662e+00,6.000000238418579102e-01,-3.867325414315645599e-22,-2.118676547273456046e-04
4.902350693724174313e+00,-7.865461061701910749e-04,3.003160595672156510e-03,2.793620744999392613e+00,2.200873083456000856e+00,-1.571490702261366001e+00,6.000000238418579102e-01,1.118259037894945164e-21,-3.243790137696279810e-04
4.905350692832547210e+00,-8.281965859340948734e-04,3.000688531073111755e-03,2.793618487639005998e+00,2.197873084186072301e+00,-1.571550602652209250e+00,6.000000238418579102e-01,1.118259037894945164e-21,-3.243790137696279810e-04
4.908350691880700722e+00,-8.135913834653300293e-04,2.998205531353843618e-03,2.793616219344497775e+00,2.194873084924391371e+00,-1.571554247360453793e+00,6.000000238418579102e-01,1.118259037894945164e-21,-3.243790137696279810e-04
4.911350548036726771e+00,-7.987190939249947698e-04,2.995743125680924799e-03,2.793613940115867944e+00,2.191873085670997590e+00,-1.571557892068698337e+00,6.000000238418579102e-01,1.118259037894945164e-21,-3.243790137696279810e-04
4.914350547227159360e+00,-7.828972298185702706e-04,2.993381394854780636e-03,2.793611649953115172e+00,2.188873086425930481e+00,-1.571561536776942880e+00,6.000000238418579102e-01,-1.673674392837747450e-22,-4.385971936722446798e-04
4.917350546261248567e+00,-8.254678134629681854e-04,2.990835476510898296e-03,2.793609175603974926e+00,2.185873087327125042e+00,-1.571623573931923312e+00,6.000000238418579102e-01,-1.673674392837747450e-22,-4.385971936722446798e-04
4.920350545288442845e+00,-8.109293009204513727e-04,2.988274772864568316e-03,2.793606686470662570e+00,2.182873088240549819e+00,-1.571628501990672389e+00,6.000000238418579102e-01,-1.673674392837747450e-22,-4.385971936722446798e-04
4.923350323003316653e+00,-7.952472194317298506e-04,2.985953741133490040e-03,2.793604182553178550e+00,2.179873089166278088e+00,-1.571633430049421465e+00,6.000000238418579102e-01,-1.673674392837747450e-22,-4.385971936722446798e-04
4.926349916919713579e+00,-7.794232805722693105e-04,2.983649734762767666e-03,2.793601663851522865e+00,2.176873090104381792e+00,-1.571638358108170541e+00,6.000000238418579102e-01,1.152362129299373072e-21,-5.542041929148951943e-04
4.929349987578086179e+00,-8.226985091367290497e-04,2.981155592246075188e-03,2.793598955006791229e+00,2.173873091208150754e+00,-1.571702388632572500e+00,6.000000238418579102e-01,1.152362129299373072e-21,-5.542041929148951943e-04
4.932349876213452333e+00,-8.074934067526652430e-04,2.978722545679093978e-03,2.793596227481024208e+00,2.170873092328846177e+00,-1.571708615646622231e+00,6.000000238418579102e-01,1.152362129299373072e-21,-5.542041929148951943e-04
4.935349875403282738e+00,-7.917489586314187082e-04,2.976334180486470138e-03,2.793593481274222246e+00,2.167873093466583967e+00,-1.571714842660671962e+00,6.000000238418579102e-01,1.152362129299373072e-21,-5.542041929148951943e-04
4.938349874435990827e+00,-7.760045116610293607e-04,2.973927132823377204e-03,2.793590716386385342e+00,2.164873094621480032e+00,-1.571721069674721694e+00,6.000000238418579102e-01,-7.857174847373289596e-23,-6.710609470913848256e-04
4.941349660800452348e+00,-8.197281534445470356e-04,2.971372663720426178e-03,2.793587755562910946e+00,2.161873095963357638e+00,-1.571787038079955234e+00,6.000000238418579102e-01,-7.857174847373289596e-23,-6.710609470913848256e-04
4.944349660005552316e+00,-8.040800420321329682e-04,2.968961766973935313e-03,2.793584772119412030e+00,2.158873097327644430e+00,-1.571794578091603611e+00,6.000000238418579102e-01,-7.857174847373289596e-23,-6.710609470913848256e-04
4.947349658828373187e+00,-7.884319335746885031e-04,2.966528248608181744e-03,2.793581766055888593e+00,2.155873098714511826e+00,-1.571802118103251988e+00,6.000000238418579102e-01,-7.857174847373289596e-23,-6.710609470913848256e-04
4.950349657996775399e+00,-7.727838224462694854e-04,2.964072108615422967e-03,2.793578737372340637e+00,2.152873100124130357e+00,-1.571809658114900365e+00,6.000000238418579102e-01,1.076229928919367062e-21,-7.886880338634654798e-04
4.953349374451478049e+00,-8.161528361950341152e-04,2.961671008630762259e-03,2.793575507645678524e+00,2.149873101743453141e+00,-1.571877333346637817e+00,6.000000238418579102e-01,1.076229928919367062e-21,-7.886880338634654798e-04
4.956349372916577067e+00,-8.005739390471620313e-04,2.959273516876981865e-03,2.793572251334035972e+00,2.146873103391515158e+00,-1.571886195011440224e+00,6.000000238418579102e-01,1.076229928919367062e-21,-7.886880338634654798e-04
4.959349372179346460e+00,-7.849950354009325396e-04,2.956849438374549010e-03,2.793568968437413869e+00,2.143873105068551332e+00,-1.571895056676242630e+00,6.000000238418579102e-01,1.076229928919367062e-21,-7.886880338634654798e-04
4.962349089544948022e+00,-7.686931084707924414e-04,2.954559970014398063e-03,2.793565658955812214e+00,2.140873106774796586e+00,-1.571903918341045037e+00,6.000000238418579102e-01,-5.996022457550594470e-22,-9.090067643014170407e-04
4.965349088943781908e+00,-8.133372688691957019e-04,2.952186492015553172e-03,2.793562140383305525e+00,2.137873108718993276e+00,-1.571974291300142657e+00,6.000000238418579102e-01,-5.996022457550594470e-22,-9.090067643014170407e-04
4.968349086862156483e+00,-7.978220441801845818e-04,2.949782371374911911e-03,2.793558591170134164e+00,2.134873110699283760e+00,-1.571984504861456244e+00,6.000000238418579102e-01,-5.996022457550594470e-22,-9.090067643014170407e-04
4.971348875294227199e+00,-7.820350996028061896e-04,2.947397345660531919e-03,2.793555011316299463e+00,2.131873112715979790e+00,-1.571994718422769832e+00,6.000000238418579102e-01,-5.996022457550594470e-22,-9.090067643014170407e-04
4.974348874877325244e+00,-7.653389838506378506e-04,2.945146650025646639e-03,2.793551400821801423e+00,2.128873114769395780e+00,-1.572004931984083420e+00,6.000000238418579102e-01,-2.765723470214637443e-22,-1.030590146092896743e-03
4.977348872238088973e+00,-8.108007281374587233e-04,2.942680887272620428e-03,2.793547575262416149e+00,2.125873117089354558e+00,-1.572077303385502001e+00,6.000000238418579102e-01,-2.765723470214637443e-22,-1.030590146092896743e-03
4.980348871623371032e+00,-7.954707204313096053e-04,2.940180383386779058e-03,2.793543714964055180e+00,2.122873119453813295e+00,-1.572088883053087249e+00,6.000000238418579102e-01,-2.765723470214637443e-22,-1.030590146092896743e-03
4.983348590773319486e+00,-7.789835837696181681e-04,2.937902856579817541e-03,2.793539819926718959e+00,2.119873121863173893e+00,-1.572100462720672498e+00,6.000000238418579102e-01,-2.765723470214637443e-22,-1.030590146092896743e-03
4.986348587466071791e+00,-7.623653722351932810e-04,2.935619150935145447e-03,2.793535890150408374e+00,2.116873124317839583e+00,-1.572112042388257747e+00,6.000000238418579102e-01,-1.139429945925823357e-21,-1.152573613472744228e-03
4.989348586992284673e+00,-8.081095241544000024e-04,2.933115672767759065e-03,2.793531740604017877e+00,2.113873127068441882e+00,-1.572185984445928941e+00,6.000000238418579102e-01,-1.139429945925823357e-21,-1.152573613472744228e-03
4.992348306927015145e+00,-7.921725453990512839e-04,2.930736175094785650e-03,2.793527552206855447e+00,2.110873129873032994e+00,-1.572198934715347551e+00,6.000000238418579102e-01,-1.139429945925823357e-21,-1.152573613472744228e-03
4.995348306790765136e+00,-7.757082448474738462e-04,2.928441271515030888e-03,2.793523324958921084e+00,2.107873132732116517e+00,-1.572211884984766161e+00,6.000000238418579102e-01,-1.139429945925823357e-21,-1.152573613472744228e-03
4.998348302478181182e+00,-7.592439852444742704e-04,2.926107514634704917e-03,2.793519058860216120e+00,2.104873135646196047e+00,-1.572224835254184772e+00,6.000000238418579102e-01,-2.343126012075859643e-22,-1.275277074875720215e-03
5.001348023194450931e+00,-8.052156975431228395e-04,2.923616731002671998e-03,2.793514567787499736e+00,2.101873138888636472e+00,-1.572300516014072169e+00,6.000000238418579102e-01,-2.343126012075859643e-22,-1.275277074875720215e-03
5.004348023240464904e+00,-7.888776418378999969e-04,2.921301289204362561e-03,2.793510033727946595e+00,2.098873142195737174e+00,-1.572314844975393644e+00,6.000000238418579102e-01,-2.343126012075859643e-22,-1.275277074875720215e-03
5.007348017787076166e+00,-7.725396423497081846e-04,2.918942857796493883e-03,2.793505456681556698e+00,2.095873145568114992e+00,-1.572329173936715119e+00,6.000000238418579102e-01,-2.343126012075859643e-22,-1.275277074875720215e-03
5.010348017765501538e+00,-7.562015873357101972e-04,2.916541436727784504e-03,2.793500836648331376e+00,2.092873149006384548e+00,-1.572343502898036594e+00,6.000000238418579102e-01,-2.774623915712555879e-21,-1.291687871109481554e-03
5.013347739807114678e+00,-7.471216207290147428e-04,2.914331482126471598e-03,2.793496148735489903e+00,2.089873152549957869e+00,-1.572366221658779262e+00,6.000000238418579102e-01,-2.774623915712555879e-21,-1.291687871109481554e-03
5.016347733178299961e+00,-7.297155819398230738e-04,2.912104917226359963e-03,2.793491417282643052e+00,2.086873156161884513e+00,-1.572380735011267072e+00,6.000000238418579102e-01,-2.774623915712555879e-21,-1.291687871109481554e-03
5.019347733484332608e+00,-7.123094693654312328e-04,2.909834809265857049e-03,2.793486642289791266e+00,2.083873159842796419e+00,-1.572395248363754883e+00,6.000000238418579102e-01,-2.774623915712555879e-21,-1.291687871109481554e-03
5.022347387118303530e+00,-6.942081844961993289e-04,2.907726734420719786e-03,2.793481823756935878e+00,2.080873163593325970e+00,-1.572409761716242693e+00,6.000000238418579102e-01,2.046555878085890033e-19,-1.331770737268086341e-03
5.025347387895990892e+00,-6.960772342168696641e-04,2.905666592638768680e-03,2.793476900884225067e+00,2.077873167513260011e+00,-1.572444766897459711e+00,6.000000238418579102e-01,2.046555878085890033e-19,-1.331770737268086341e-03
5.028347379542135620e+00,-6.779049258543289741e-04,2.903561556611906121e-03,2.793471933120407424e+00,2.074873171507194858e+00,-1.572459730619732543e+00,6.000000238418579102e-01,2.046555878085890033e-19,-1.331770737268086341e-03
5.031347003861665890e+00,-6.562224300073315336e-04,2.901510658360278126e-03,2.793466920465482950e+00,2.071873175575800641e+00,-1.572474694342005375e+00,6.000000238418579102e-01,2.046555878085890033e-19,-1.331770737268086341e-03
5.034347077905346524e+00,-6.235832332244627824e-04,2.899723385895354184e-03,2.793461862919452976e+00,2.068873179719751043e+00,-1.572489658064278206e+00,6.000000238418579102e-01,1.180710177838945139e-19,-1.426654479768493669e-03
5.037346663291977222e+00,-6.394598398220769980e-04,2.897747289875904526e-03,2.793456616557544070e+00,2.065873184187962508e+00,-1.572553129836288477e+00,6.000000238418579102e-01,1.180710177838945139e-19,-1.426654479768493669e-03
5.040346737185157799e+00,-6.078867562038465849e-04,2.895723093567408816e-03,2.793451322106208057e+00,2.062873188740658392e+00,-1.572569159669337857e+00,6.000000238418579102e-01,1.180710177838945139e-19,-1.426654479768493669e-03
5.043346250888060212e+00,-5.783501313738843635e-04,2.894140353259756857e-03,2.793445979565446269e+00,2.059873193378608747e+00,-1.572585189502387237e+00,6.000000238418579102e-01,1.180710177838945139e-19,-1.426654479768493669e-03
5.046346237337267837e+00,-5.488859838709510058e-04,2.892528791401548140e-03,2.793440588935260926e+00,2.056873198102583622e+00,-1.572601219335436618e+00,6.000000238418579102e-01,9.780865291648785581e-19,-1.548751978584559210e-03
5.049346239269413950e+00,-5.818423363384358929e-04,2.890683930043161202e-03,2.793434965011582172e+00,2.053873203254836355e+00,-1.572679669903251032e+00,6.000000238418579102e-01,9.780865291648785581e-19,-1.548751978584559210e-03
5.052345792560104520e+00,-5.551691035590519555e-04,2.889034441231880419e-03,2.793429288882843142e+00,2.050873208505409551e+00,-1.572697071620262843e+00,6.000000238418579102e-01,9.780865291648785581e-19,-1.548751978584559210e-03
5.055346584665203480e+00,-5.291384945498653217e-04,2.887448548221809887e-03,2.793423560549045170e+00,2.047873213855211372e+00,-1.572714473337274654e+00,6.000000238418579102e-01,9.780865291648785581e-19,-1.548751978584559210e-03
5.058346441855195330e+00,-5.031214171471806587e-04,2.885810436435788055e-03,2.793417780010189588e+00,2.044873219305149981e+00,-1.572731875054286466e+00,6.000000238418579102e-01,3.412583573124043830e-19,-1.722223442687975193e-03
5.061345938163142932e+00,-5.666232810515448156e-04,2.884031674513373548e-03,2.793411684135388651e+00,2.041873225379275514e+00,-1.572837961798428719e+00,6.000000238418579102e-01,3.412583573124043830e-19,-1.722223442687975193e-03
5.064345941362391024e+00,-5.446223306928976845e-04,2.882456231660614990e-03,2.793405530208192822e+00,2.038873231571922684e+00,-1.572857312636354088e+00,6.000000238418579102e-01,3.412583573124043830e-19,-1.722223442687975193e-03
5.067345921607059545e+00,-5.226216967380426090e-04,2.880822731515046350e-03,2.793399318228603878e+00,2.035873237884215481e+00,-1.572876663474279457e+00,6.000000238418579102e-01,3.412583573124043830e-19,-1.722223442687975193e-03
5.070345584895202151e+00,-5.008778058084717563e-04,2.879174697141439598e-03,2.793393048196624928e+00,2.032873244317277006e+00,-1.572896014312204827e+00,6.000000238418579102e-01,1.659686103095746383e-18,-1.874594128525137408e-03
5.073345661322957056e+00,-5.588810194470287358e-04,2.877557223940480080e-03,2.793386488988147232e+00,2.029873251368667475e+00,-1.572993262711671392e+00,6.000000238418579102e-01,1.659686103095746383e-18,-1.874594128525137408e-03
5.076345234166465659e+00,-5.407052928374692742e-04,2.875876560784698058e-03,2.793379866591204408e+00,2.026873258558879787e+00,-1.573014325583305340e+00,6.000000238418579102e-01,1.659686103095746383e-18,-1.874594128525137408e-03
5.079345310523419421e+00,-5.225229795693579022e-04,2.874132697179848303e-03,2.793373181005800454e+00,2.023873265889243989e+00,-1.573035388454939287e+00,6.000000238418579102e-01,1.659686103095746383e-18,-1.874594128525137408e-03
5.082344908867165501e+00,-5.060844297091374828e-04,2.872691578334777771e-03,2.793366432231937146e+00,2.020873273361091016e+00,-1.573056451326573235e+00,6.000000238418579102e-01,-1.536141974997842627e-18,-2.004530438236358254e-03
5.085344881735747613e+00,-5.564029726671296770e-04,2.871060418511624593e-03,2.793359423175175493e+00,2.017873281429768628e+00,-1.573143942498462788e+00,6.000000238418579102e-01,-1.536141974997842627e-18,-2.004530438236358254e-03
5.088344886194255068e+00,-5.417527859678020717e-04,2.869361686730798923e-03,2.793352346550096232e+00,2.014873289657071354e+00,-1.573166465332124897e+00,6.000000238418579102e-01,-1.536141974997842627e-18,-2.004530438236358254e-03
5.091344543643216980e+00,-5.282831710723460104e-04,2.867798212092500208e-03,2.793345202356703361e+00,2.011873298044520642e+00,-1.573188988165787006e+00,6.000000238418579102e-01,-1.536141974997842627e-18,-2.004530438236358254e-03
5.094344548895678670e+00,-5.157405363646109207e-04,2.866327718935830684e-03,2.793337990594999987e+00,2.008873306593637942e+00,-1.573211510999449114e+00,6.000000238418579102e-01,-1.912428154002405959e-18,-2.115521483372586730e-03
5.097344517977418832e+00,-5.599411174310475227e-04,2.864621296014927768e-03,2.793330542907751735e+00,2.005873315719187922e+00,-1.573290776626105059e+00,6.000000238418579102e-01,-1.912428154002405959e-18,-2.115521483372586730e-03
5.100344255960060913e+00,-5.492131471740179828e-04,2.862924189638593221e-03,2.793323023910939895e+00,2.002873325022616058e+00,-1.573314546553519877e+00,6.000000238418579102e-01,-1.912428154002405959e-18,-2.115521483372586730e-03
5.103344298075670693e+00,-5.399520876327745279e-04,2.861365773361273721e-03,2.793315433604569797e+00,1.999873334505617661e+00,-1.573338316480934695e+00,6.000000238418579102e-01,-1.912428154002405959e-18,-2.115521483372586730e-03
5.106344061944956714e+00,-5.306940916318413949e-04,2.859736045382227365e-03,2.793307771988644550e+00,1.996873344169887377e+00,-1.573362086408349514e+00,6.000000238418579102e-01,2.045070459239453180e-18,-2.232999476887863235e-03
5.109344103876746424e+00,-5.814922205943009320e-04,2.857856803739567721e-03,2.793299860866181206e+00,1.993873354481751070e+00,-1.573445915522243999e+00,6.000000238418579102e-01,2.045070459239453180e-18,-2.232999476887863235e-03
5.112343688473930392e+00,-5.756941837478848217e-04,2.856192095568781640e-03,2.793291874474252534e+00,1.990873364993048122e+00,-1.573471005431067438e+00,6.000000238418579102e-01,2.045070459239453180e-18,-2.232999476887863235e-03
5.115344459347116235e+00,-5.698910248637858306e-04,2.854453083695971446e-03,2.793283812812863420e+00,1.987873375705667467e+00,-1.573496095339890877e+00,6.000000238418579102e-01,2.045070459239453180e-18,-2.232999476887863235e-03
5.118344320238244372e+00,-5.640972342849295135e-04,2.852638808724574943e-03,2.793275675882018305e+00,1.984873386621497371e+00,-1.573521185248714316e+00,6.000000238418579102e-01,4.354605201545341387e-18,-2.313041086324029577e-03
5.121343966420461413e+00,-6.006815621549378790e-04,2.850887938262771596e-03,2.793267342270280285e+00,1.981873398077241832e+00,-1.573587195464217769e+00,6.000000238418579102e-01,4.354605201545341387e-18,-2.313041086324029577e-03
5.124343722525850353e+00,-5.978214192539756198e-04,2.849162301105445834e-03,2.793258930691076447e+00,1.978873409750583789e+00,-1.573613184719907521e+00,6.000000238418579102e-01,4.354605201545341387e-18,-2.313041086324029577e-03
5.127343765890451266e+00,-5.949585137095660201e-04,2.847358699816956041e-03,2.793250441144411234e+00,1.975873421643549843e+00,-1.573639173975597272e+00,6.000000238418579102e-01,4.354605201545341387e-18,-2.313041086324029577e-03
5.130343586736735517e+00,-5.930147135971410109e-04,2.845572028230504511e-03,2.793241873630290861e+00,1.972873433758165929e+00,-1.573665163231287023e+00,6.000000238418579102e-01,8.124139778757001077e-20,-2.372224014190002506e-03
5.133343594241321028e+00,-6.225162811008676678e-04,2.843740821153030104e-03,2.793233138376868929e+00,1.969873446356514179e+00,-1.573721409051738629e+00,6.000000238418579102e-01,8.124139778757001077e-20,-2.372224014190002506e-03
5.136343549570844047e+00,-6.224267279946037613e-04,2.841829649957609144e-03,2.793224323161081379e+00,1.966873459188759332e+00,-1.573748063286453558e+00,6.000000238418579102e-01,8.124139778757001077e-20,-2.372224014190002506e-03
5.139343287590298459e+00,-6.226587945718918982e-04,2.839883382200799299e-03,2.793215427982935317e+00,1.963873472257033015e+00,-1.573774717521168487e+00,6.000000238418579102e-01,8.124139778757001077e-20,-2.372224014190002506e-03
5.142343332145595802e+00,-6.246396977333944656e-04,2.838102898579779061e-03,2.793206452842436516e+00,1.960873485563466856e+00,-1.573801371755883416e+00,6.000000238418579102e-01,1.632489466760838182e-18,-2.411272786492867255e-03
5.145343081587939515e+00,-6.465862497554615302e-04,2.836183216594076375e-03,2.793197338508322858e+00,1.957873499289561892e+00,-1.573847989212354914e+00,6.000000238418579102e-01,1.632489466760838182e-18,-2.411272786492867255e-03
5.148343126004280457e+00,-6.490059058962456291e-04,2.834182254756809159e-03,2.793188142895625337e+00,1.954873513263692519e+00,-1.573875082198906483e+00,6.000000238418579102e-01,1.632489466760838182e-18,-2.411272786492867255e-03
5.151342933173191696e+00,-6.532686489028234362e-04,2.832290560733448283e-03,2.793178866004350169e+00,1.951873527488060533e+00,-1.573902175185458052e+00,6.000000238418579102e-01,1.632489466760838182e-18,-2.411272786492867255e-03
5.154342881729968795e+00,-6.577966154234411462e-04,2.830345152018906314e-03,2.793169507834503573e+00,1.948873541964868394e+00,-1.573929268172009621e+00,6.000000238418579102e-01,3.059363866429014502e-18,-2.489355365067029945e-03
5.157342890240379951e+00,-7.022429317618140293e-04,2.828200022818758933e-03,2.793159949946283138e+00,1.945873557071332582e+00,-1.573996279959338329e+00,6.000000238418579102e-01,3.059363866429014502e-18,-2.489355365067029945e-03
5.160342715263956492e+00,-7.088771379335657291e-04,2.826100195242826039e-03,2.793150308147522853e+00,1.942873572446307318e+00,-1.574024250281560677e+00,6.000000238418579102e-01,3.059363866429014502e-18,-2.489355365067029945e-03
5.163342760693502953e+00,-7.163529637621724594e-04,2.824005174536066681e-03,2.793140582438229380e+00,1.939873588092140055e+00,-1.574052220603783026e+00,6.000000238418579102e-01,3.059363866429014502e-18,-2.489355365067029945e-03
5.166342503966779631e+00,-7.238308537396310333e-04,2.821826242894349534e-03,2.793130772818410712e+00,1.936873604011177585e+00,-1.574080190926005374e+00,6.000000238418579102e-01,3.701250458515522148e-18,-2.491057647944925225e-03
5.169342355985692805e+00,-7.328250116820425857e-04,2.819606215715377527e-03,2.793120876705962097e+00,1.933873620214283440e+00,-1.574109031520474211e+00,6.000000238418579102e-01,3.701250458515522148e-18,-2.491057647944925225e-03
5.172342220031083571e+00,-7.423932230343824584e-04,2.817402266252746514e-03,2.793110896625624395e+00,1.930873636695551454e+00,-1.574137020969545553e+00,6.000000238418579102e-01,3.701250458515522148e-18,-2.491057647944925225e-03
5.175342971542688630e+00,-7.519559847313287120e-04,2.815114335574121947e-03,2.793100832577404713e+00,1.927873653457331304e+00,-1.574165010418616895e+00,6.000000238418579102e-01,3.701250458515522148e-18,-2.491057647944925225e-03
5.178342635639161529e+00,-7.615915944030385559e-04,2.812749307645381631e-03,2.793090684561310155e+00,1.924873670501973333e+00,-1.574192999867688236e+00,6.000000238418579102e-01,1.392010698389274995e-18,-2.475487464620175406e-03
5.181342645592293294e+00,-7.653055081380624215e-04,2.810535090553574044e-03,2.793080476195016537e+00,1.921873687751367576e+00,-1.574213029242529815e+00,6.000000238418579102e-01,1.392010698389274995e-18,-2.475487464620175406e-03
5.184342585597387476e+00,-7.768049299519499441e-04,2.808237428738855068e-03,2.793070184385698873e+00,1.918873705285862652e+00,-1.574240843745039919e+00,6.000000238418579102e-01,1.392010698389274995e-18,-2.475487464620175406e-03
5.187342595422701486e+00,-7.883039720506892535e-04,2.805856322928760357e-03,2.793059809133366045e+00,1.915873723107779814e+00,-1.574268658247550023e+00,6.000000238418579102e-01,1.392010698389274995e-18,-2.475487464620175406e-03
5.190342497019465817e+00,-8.013585184350282588e-04,2.803500818927497432e-03,2.793049350438024714e+00,1.912873741219439871e+00,-1.574296472750060127e+00,6.000000238418579102e-01,-5.383460407528395719e-18,-2.440620072030395653e-03
5.193342232727625962e+00,-7.971045445237148318e-04,2.801150964011666147e-03,2.793038861188341659e+00,1.909873759437773044e+00,-1.574306461707321469e+00,6.000000238418579102e-01,-5.383460407528395719e-18,-2.440620072030395653e-03
5.196342279239916984e+00,-8.102828701933198052e-04,2.798718842115320571e-03,2.793028289670964615e+00,1.906873777944877890e+00,-1.574333884439880427e+00,6.000000238418579102e-01,-5.383460407528395719e-18,-2.440620072030395653e-03
5.199342173224171582e+00,-8.244353454985489226e-04,2.796272810179007903e-03,2.793017635885901573e+00,1.903873796743010605e+00,-1.574361307172439384e+00,6.000000238418579102e-01,-5.383460407528395719e-18,-2.440620072030395653e-03
5.202342183781736296e+00,-8.396850701023097618e-04,2.793821598365876964e-03,2.793006899833160528e+00,1.900873815834427383e+00,-1.574388729904998341e+00,6.000000238418579102e-01,4.145576062812334561e-18,-2.390556231561289519e-03
5.205342119273860924e+00,-8.293405523742958512e-04,2.791364057494982471e-03,2.792996157452126482e+00,1.897873834948494265e+00,-1.574390558090635883e+00,6.000000238418579102e-01,4.145576062812334561e-18,-2.390556231561289519e-03
5.208342062238648040e+00,-8.444269948286997878e-04,2.788839693948530138e-03,2.792985334490963645e+00,1.894873854352186138e+00,-1.574417418306059302e+00,6.000000238418579102e-01,4.145576062812334561e-18,-2.390556231561289519e-03
5.211342072918826673e+00,-8.612217674419931062e-04,2.786293665866053284e-03,2.792974430949679565e+00,1.891873874047667270e+00,-1.574444278521482721e+00,6.000000238418579102e-01,4.145576062812334561e-18,-2.390556231561289519e-03
5.214342007146646196e+00,-8.780167965629903908e-04,2.783667057250271450e-03,2.792963446828282237e+00,1.888873894037101930e+00,-1.574471138736906139e+00,6.000000238418579102e-01,7.379623217879622555e-19,-2.393927312932192866e-03
5.217342017681103172e+00,-8.965349950410699854e-04,2.780954753740705245e-03,2.792952377013353971e+00,1.885873914341518853e+00,-1.574499722377705524e+00,6.000000238418579102e-01,7.379623217879622555e-19,-2.393927312932192866e-03
5.220341927020363926e+00,-9.152499280683673057e-04,2.778293731090360381e-03,2.792941226504698005e+00,1.882873934944778060e+00,-1.574526620470584781e+00,6.000000238418579102e-01,7.379623217879622555e-19,-2.393927312932192866e-03
5.223341656802858779e+00,-9.341545549576162934e-04,2.775565281569564776e-03,2.792929995302321000e+00,1.879873955849049816e+00,-1.574553518563464038e+00,6.000000238418579102e-01,7.379623217879622555e-19,-2.393927312932192866e-03
5.226341703993690579e+00,-9.530583360394411820e-04,2.772756142177405618e-03,2.792918683406231839e+00,1.876873977056504605e+00,-1.574580416656343296e+00,6.000000238418579102e-01,2.263819473657364835e-17,-2.309308666267122570e-03
5.229341637055916259e+00,-9.300256182483250533e-04,2.769994726964372829e-03,2.792907419170187033e+00,1.873873998084622183e+00,-1.574564054475754205e+00,6.000000238418579102e-01,2.263819473657364835e-17,-2.309308666267122570e-03
5.232341502539068046e+00,-9.500868577139547078e-04,2.767155510823038258e-03,2.792896077092736906e+00,1.870874019406026045e+00,-1.574590001793998439e+00,6.000000238418579102e-01,2.263819473657364835e-17,-2.309308666267122570e-03
5.235342242539800850e+00,-9.701463812761650096e-04,2.764238442527105263e-03,2.792884657173889451e+00,1.867874041022736353e+00,-1.574615949112242674e+00,6.000000238418579102e-01,2.263819473657364835e-17,-2.309308666267122570e-03
5.238342091523325195e+00,-9.909141305329098592e-04,2.761268777531961007e-03,2.792873159413651329e+00,1.864874062936772825e+00,-1.574641896430486909e+00,6.000000238418579102e-01,1.329406465699643226e-17,-2.210428371131345666e-03
5.241342102545363701e+00,-9.624583353294265727e-04,2.758418693528091620e-03,2.792861733798473356e+00,1.861874084575165567e+00,-1.574617292393621026e+00,6.000000238418579102e-01,1.329406465699643226e-17,-2.210428371131345666e-03
